episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
275,680.0,352,1,352,0,True,0.4956555555555556,1.9703973658721556,lap_complete,5.866666666666666
276,104.0,141,0,,1,False,0.492678888888889,2.0009037826742446,collision,
277,684.0,354,1,354,0,True,0.48520555555555556,1.7728358559896438,lap_complete,5.9
278,362.0,287,0,,1,False,0.4791466666666667,1.7596468888223171,collision,
279,-39.0,47,0,,1,False,0.47815444444444455,1.4454018432985654,collision,
280,228.0,214,0,,1,False,0.4736366666666667,1.776813976259695,collision,
281,29.0,101,0,,1,False,0.4715044444444445,1.8849903702735902,collision,
282,112.0,138,0,,1,False,0.4685911111111112,1.6766368565814835,collision,
283,-29.0,64,0,,1,False,0.4672400000000001,1.7478266563266516,collision,
284,-62.0,48,0,,1,False,0.4662266666666667,1.6140425652265549,collision,
285,-31.0,58,0,,1,False,0.4650022222222223,2.043790118502719,collision,
286,208.0,193,0,,1,False,0.4609277777777778,1.9080247523573537,collision,
287,683.0,358,1,358,0,True,0.45337000000000005,1.8470602720975875,lap_complete,5.966666666666667
288,168.0,178,0,,1,False,0.4496122222222223,1.64110982993787,collision,
289,16.0,81,0,,1,False,0.4479022222222223,1.3777195538083713,collision,
290,113.0,138,0,,1,False,0.444988888888889,1.7269132542697823,collision,
291,406.0,318,0,,1,False,0.43827555555555564,1.4322569597512484,collision,
292,697.0,363,1,363,0,True,0.4306122222222223,1.6425133983708091,lap_complete,6.05
293,38.0,107,0,,1,False,0.42835333333333336,1.794299327802879,collision,
294,-71.0,36,0,,1,False,0.4275933333333334,1.595238556464513,collision,
295,-48.0,45,0,,1,False,0.4266433333333334,1.7707703933119774,collision,
296,-34.0,58,0,,1,False,0.4254188888888889,2.2626398180921874,collision,
297,77.0,124,0,,1,False,0.4228011111111112,2.1064063656714653,collision,
298,370.0,305,0,,1,False,0.4163622222222223,1.7374738036213737,collision,
299,61.0,109,0,,1,False,0.4140611111111111,1.5583736924109635,collision,
300,168.0,183,0,,1,False,0.4101977777777778,1.872164170217255,collision,
301,161.0,166,0,,1,False,0.40669333333333335,1.6446288433812914,collision,
302,-18.0,71,0,,1,False,0.4051944444444445,2.0871211693567386,collision,
303,22.0,87,0,,1,False,0.4033577777777778,1.3726466731591658,collision,
304,-21.0,66,0,,1,False,0.40196444444444446,1.5791448525646155,collision,
305,-40.0,49,0,,1,False,0.40093,1.7842385973781347,collision,
306,683.0,350,1,350,0,True,0.3935411111111111,1.9440562056227662,lap_complete,5.833333333333333
307,54.0,110,0,,1,False,0.391218888888889,1.9496185819485359,collision,
308,-40.0,47,0,,1,False,0.3902266666666667,1.6981677704801161,collision,
309,-13.0,72,0,,1,False,0.38870666666666676,1.7797685294515557,collision,
310,64.0,113,0,,1,False,0.3863211111111111,2.0767571665346622,collision,
311,22.0,87,0,,1,False,0.3844844444444445,2.1196057339283554,collision,
312,15.0,80,0,,1,False,0.38279555555555556,1.4127837546169757,collision,
313,32.0,100,0,,1,False,0.3806844444444445,1.092292658686638,collision,
314,150.0,175,0,,1,False,0.37698999999999994,1.8637665032820647,collision,
315,-33.0,55,0,,1,False,0.375828888888889,2.3067888537687913,collision,
316,-42.0,49,0,,1,False,0.37479444444444454,1.4277378388990958,collision,
317,-67.0,39,0,,1,False,0.37397111111111114,2.465237471461296,collision,
318,485.0,372,0,,1,False,0.3661177777777779,1.636830199149347,collision,
319,38.0,111,0,,1,False,0.3637744444444444,1.7257487859044756,collision,
